adag,71,4870
bcag,71,2470
bcij,71,5870
becc,71,3570
cbfb,71,6070
eiai,71,570
eiia,71,2370
fabd,71,4070
fcgh,71,6770
hbie,71,670
ifgb,71,1270
iidb,71,770
jgcd,71,3970
bdeb,72,5071
begj,72,7971
cbdd,72,6671
cejf,72,2671
dbii,72,771
dcea,72,7171
dfei,72,271
fahi,72,1171
gagi,72,3571
hjbd,72,7471
ihbe,72,9471
jafg,72,3371
acfc,73,9772
bhie,73,1272
cbga,73,3972
dace,73,872
djcg,73,6572
fadb,73,1772
fecj,73,2372
heja,73,5372
acde,74,8973
ahje,74,2473
aiba,74,773
bjdh,74,8873
dhhd,74,4973
eehf,74,8973
fifc,74,1673
gbej,74,3173
jbbj,74,9073
jfdd,74,2273
addd,75,174
beae,75,8674
bedb,75,8974
ccjh,75,7274
cfif,75,7874
cjfe,75,7474
dabf,75,6774
ebdb,75,8774
hcjc,75,9574
jbic,75,3174
jjbb,75,2074
afgj,76,7075
bhgg,76,3475
cdhi,76,1175
fdjd,76,6075
gada,76,9675
gfch,76,9375
gfhc,76,8575
bcce,77,9376
cdea,77,3076
dich,77,7576
ebih,77,2376
edif,77,4376
jbjb,77,8476
adga,78,8877
afae,78,7077
ahac,78,8377
ajdi,78,3877
dfgg,78,8077
edhg,78,9877
ggbh,78,5877
giga,78,1277
jfce,78,6777
ahej,79,7578
cieg,79,1278
dhff,79,978
dhge,79,2378
faea,79,5278
fedi,79,8878
ifah,79,4778
ihfa,79,5578
bcdd,80,7779
bgje,80,2679
cabg,80,2079
dafb,80,779
deje,80,79
gcei,80,879
hjcc,80,3779
iefd,80,7779
daag,81,3280
dcbd,81,3480
ehch,81,5780
figb,81,4380
fjdd,81,1280
heaj,81,8380
hffd,81,7380
icbj,81,9080
baai,82,5881
echh,82,2681
egjb,82,5981
geff,82,2281
hjih,82,1681
ijgi,82,4881
jahe,82,4081
aejh,83,9882
bfjf,83,2982
bhjd,83,8582
cdih,83,2882
ghha,83,9682
hagh,83,7382
hdeg,83,882
hegd,83,4382
hged,83,9682
iagg,83,2182
jefc,83,7582
jjhg,83,9582
aaef,84,2483
accf,84,9283
bhfh,84,1983
dbjh,84,583
eigc,84,9383
fajg,84,8183
gfja,84,9983
hcfg,84,6383
jigi,84,5383
jjfi,84,8283
aach,85,5484
ddjf,85,2484
ebcc,85,3884
ebhi,85,9984
ecig,85,6884
eiee,85,6884
ffge,85,9284
fhai,85,1384
hibe,85,9984
ahgh,86,5985
bbha,86,8385
bdbe,86,1185
bjge,86,7785
eejd,86,9985
fiha,86,785
haif,86,2385
hcgf,86,6585
jdai,86,9885
jddf,86,7985
jdee,86,7085
aaib,87,5986
bjci,87,5886
ccii,87,7386
djdf,87,9286
egci,87,5386
gcgg,87,1886
giag,87,1686
hhdd,87,4986
jaeh,87,4486
cdae,88,7287
cfca,88,2187
djgc,88,4787
eeba,88,6687
gcdj,88,5587
geeg,88,8287
ggee,88,3387
hihj,88,3687
ibjc,88,6887
jiig,88,4887
bffj,89,6688
bicj,89,4088
bijc,89,6188
fbda,89,3588
fgja,89,8388
fide,89,1688
aefa,90,7689
ajeh,90,489
bbjj,90,6389
bddc,90,4289
bdjh,90,3489
cbce,90,4989
fbad,90,7989
ffdh,90,8989
gdfg,90,9489
hceh,90,5589
jijf,90,6389
ejah,91,9790
faae,91,1990
fghc,91,4990
bbbg,92,8391
dibi,92,4891
dihc,92,4191
djbh,92,6691
gajf,92,5691
hcid,92,3391
jcch,92,1791
jhea,92,9191
aeaf,93,6692
bjeg,93,392
ddgi,93,3692
ecda,93,6992
fbcb,93,9392
fjag,93,3992
hbfh,93,6592
ihaf,93,9092
jdbh,93,1992
acgb,94,2393
bdhj,94,3193
fcej,94,1293
fchg,94,93
fdei,94,6993
hefe,94,6193
hgfc,94,7393
cdjg,95,5694
efcj,95,2194
ehdg,95,3994
ehja,95,7494
fdab,95,894
fdie,95,8694
fgfe,95,3994
hbgg,95,9094
hggb,95,7094
iddg,95,4294
jcef,95,1494
jgdc,95,6494
dchi,96,9895
digd,96,5295
eacd,96,7295
ebgj,96,1495
eicg,96,295
jeah,96,9695
ahfi,97,9696
aifh,97,5496
aigg,97,3596
bbcf,97,5996
cbbf,97,8896
ddfj,97,5596
edfi,97,4096
fdhf,97,1796
gfaj,97,196
gggc,97,1896
hche,97,4596
hgjj,97,696
hiaf,97,3996
ijfj,97,3396
jdfd,97,1996
jgaf,97,2696
ccfa,98,1997
cegi,98,5097
djee,98,4697
eabe,98,3297
ecgi,98,7197
efdi,98,6797
ehhc,98,4997
gjbe,98,5497
hjhi,98,6397
iaie,98,4397
ibdi,98,7997
aabi,99,7798
aecd,99,7298
bcbf,99,9098
ddig,99,2298
efhe,99,798
ejde,99,4798
gdgf,99,198
gege,99,5898
haje,99,3698
hhij,99,3898
hicd,99,2698
jaaa,99,5098
aijd,100,2799
ciff,100,2999
fhee,100,5799
fjec,100,9499
gahh,100,5999
gejb,100,6099
heef,100,9799
jjgh,100,999
agjg,1,5200
cbfc,1,8600
dfac,1,9000
eaec,1,500
hehd,1,5800
idjb,1,8000
iifa,1,4200
cjge,2,8501
hdfg,2,6001
ifgc,2,4101
ihga,2,5501
jheb,2,2901
bifh,3,9902
dhid,3,4202
eaga,3,6502
ebfa,3,8602
ecdb,3,2302
gibg,3,3602
jdfe,3,2702
dfca,4,8803
fejd,4,7603
ffjc,4,4803
aahd,5,4404
aggj,5,2904
aigh,5,2004
beaf,5,6804
dceb,5,8304
ecbd,5,704
eeif,5,2304
egdi,5,7404
gdjd,5,6704
gjij,5,8904
hibf,5,7604
iahg,5,8904
ihfb,5,7104
jgji,5,4904
aece,6,6005
baaj,6,1905
ccdd,6,9905
dehh,6,3305
eija,6,1805
fbdb,6,3405
ghfd,6,8405
iefe,6,5405
jfcf,6,3405
jhaf,6,2405
aadh,7,6
ahda,7,3206
aije,7,2406
bfae,7,2406
dheh,7,8106
fgdh,7,1006
iidc,7,1106
jjgi,7,3406
abdg,8,7
bbhb,8,7507
ceae,8,6507
cieh,8,4707
diic,8,8307
gagj,8,2507
geid,8,8507
gfdh,8,407
gfge,8,1707
ghia,8,7807
jbid,8,4407
bdji,9,3608
cebd,9,7808
egcj,9,8008
ejcg,9,708
fhib,9,9008
gaae,9,808
hfch,9,8608
hjeb,9,7108
iaca,9,3408
ifdf,9,8
jcge,9,9608
adjj,10,6009
dici,10,3609
feie,10,709
fhfe,10,209
gcbb,10,4409
gcje,10,7609
gdie,10,7709
gfbj,10,6809
gfic,10,1309
hege,10,9009
hhjj,10,4109
ibgg,10,6009
iebi,10,9809
iehc,10,9009
agbd,11,4210
chgg,11,8310
dbij,11,5110
ddjg,11,1810
hchf,11,6510
jffc,11,1410
ahad,12,9411
dfje,12,7411
fjjj,12,8111
gcej,12,6111
ggfe,12,8011
ghhb,12,1411
hbhg,12,11
hebj,12,9911
heci,12,6011
hiag,12,3311
ibhf,12,1711
jchd,12,9911
aaic,13,7712
bcbg,13,5212
bfih,13,7012
cgje,13,5312
dchj,13,2312
dibj,13,3712
figc,13,9612
gfjb,13,7112
jdib,13,7512
jgga,13,7612
jjbc,13,8912
jjhh,13,3012
ahhh,14,5513
bdfb,14,9413
ecih,14,8913
efei,14,7813
ghee,14,113
higa,14,5013
afaf,15,6114
aifi,15,4614
bbee,15,7514
bebe,15,9014
bedc,15,1814
bfdb,15,7214
bfhi,15,6614
cgca,15,4214
ddgj,15,3614
ddih,15,3314
decb,15,3314
dihd,15,6014
gdei,15,814
gijj,15,814
iffd,15,9014
jaba,15,7014
jjjf,15,8414
becd,16,6915
bjid,16,2715
chhf,16,5715
dead,16,8715
dfgh,16,1415
fcda,16,1315
feba,16,715
gbig,16,615
hajf,16,8815
hcgg,16,7415
hcjd,16,2915
iegd,16,7715
jcjb,16,7415
ajab,17,5316
ddea,17,4916
diff,17,4216
dige,17,8016
ehbj,17,916
fhgd,17,1016
hggc,17,2616
ihji,17,1816
bddd,18,7917
ejhb,18,2617
ggib,18,617
aaff,19,8718
ccbf,19,5918
dhdi,19,1318
fiee,19,6918
ghdf,19,3018
idge,19,4418
aeec,20,3019
aega,20,7619
bafe,20,119
dgfh,20,2219
eabf,20,7419
ebaf,20,219
egaa,20,4019
egjc,20,419
eief,20,2619
fjha,20,1119
gcfi,20,8519
gehe,20,8419
gicf,20,5519
gied,20,4119
icid,20,5819
jafh,20,619
jcbj,20,5519
ahgi,21,2420
bjfg,21,4320
chab,21,7820
cijc,21,3920
didh,21,7120
djgd,21,9220
haad,21,6120
ibdj,21,7220
ifcg,21,6820
iggb,21,4920
agih,22,7721
bbgc,22,9121
biba,22,3121
cdii,22,6721
efgg,22,221
fidf,22,8121
jibd,22,5021
accg,23,8322
bjhe,23,7122
ffhe,23,7522
iaif,23,1122
jgbf,23,1622
jidb,23,1822
abbi,24,1323
ajdj,24,9623
bbbh,24,7323
bghh,24,1923
cggh,24,5423
chie,24,2323
ehff,24,9123
ejgc,24,4023
geeh,24,9723
hgfd,24,2723
igjj,24,3923
jaie,24,6823
jgec,24,7223
aabj,25,1024
aiac,25,2524
dejf,25,4624
gifc,25,9024
gigb,25,824
gjag,25,6724
ijjg,25,1824
adgb,26,6925
ccfb,26,1225
djja,26,3425
ecgj,26,1425
eeca,26,1125
gaea,26,6525
ibab,26,5525
iiii,26,5025
aebf,27,3926
cejg,27,2026
deda,27,1326
fdac,27,4426
hgcg,27,9126
iddh,27,6426
adha,28,4927
aeag,28,3827
aibb,28,9727
ddhi,28,8927
dhaa,28,3327
echi,28,3727
efba,28,7027
eiaj,28,5627
fajh,28,2827
fbea,28,8827
fcad,28,4427
ffaa,28,427
heff,28,6727
ieja,28,9827
jedf,28,5827
afdc,29,5728
bggi,29,4428
fdbb,29,328
ffeh,29,1328
gjec,29,3228
gjga,29,6628
hbej,29,5328
jcic,29,7828
cbbg,30,1629
fafa,30,4129
fhef,30,5929
gdba,30,3129
gecj,30,1629
hhbg,30,1829
icfg,30,1329
iieb,30,1929
jjad,30,2629
abhc,31,430
egeh,31,9730
fhch,31,3030
ghcg,31,6830
hhed,31,1330
ieaj,31,630
aeji,32,7831
afcd,32,531
bagd,32,3631
bgjf,32,2331
cdfa,32,9631
cegj,32,4431
ehci,32,2631
fegg,32,3531
ghbh,32,2531
hbif,32,5631
jjfj,32,2431
acai,33,6632
bidj,33,3032
cbcf,33,7232
cfhh,33,6832
effh,33,8032
iceh,33,4532
jceg,33,4232
ahbc,34,3533
befa,34,6333
dieg,34,2333
ejai,34,5233
fehf,34,1033
fhaj,34,1833
gjfb,34,4533
habc,34,6433
hedh,34,9033
iccj,34,7433
ieef,34,2233
jajd,34,8233
jdja,34,7133
aghi,35,5434
bcah,35,3534
cbjj,35,534
djef,35,3734
edig,35,4834
eeej,35,5934
fbih,35,7634
fcgi,35,9434
gdfh,35,334
ifia,35,4834
dddb,36,7135
gcif,36,7135
gedi,36,435
ijhi,36,4135
abgd,37,4336
dacf,37,6836
dgjd,37,6636
djbi,37,36
ebbe,37,1736
eife,37,2936
gdab,37,8736
hfbi,37,8736
hjhj,37,3736
agea,38,7337
bced,38,4637
bdag,38,7037
cigf,38,7937
cjdh,38,1837
fbbd,38,137
gddj,38,1337
ggaj,38,9237
hgai,38,5937
bhbb,39,4838
dcfa,39,2738
giha,39,1838
hbac,39,9738
ijih,39,9238
jegc,39,5038
jhjh,39,7438
aeij,40,9539
cdhj,40,4339
cidi,40,1739
ebeb,40,9039
edjf,40,8039
fdfi,40,5239
hahh,40,8739
hfaj,40,8339
ihec,40,6839
abja,41,1340
bbdf,41,2140
beeb,41,4540
bhhg,41,2340
ccec,41,940
djdg,41,8140
ehdh,41,7740
fbgj,41,9540
fhbi,41,340
ggbi,41,1940
hgdf,41,1640
ijbd,41,9440
bgda,42,7141
cabh,42,841
cbgb,42,2941
cgfi,42,5541
defj,42,3341
eaji,42,5941
fhhc,42,5141
gjji,42,341
hhah,42,7741
icjc,42,141
abch,43,6642
ajhf,43,9842
bihf,43,6242
cfjf,43,3642
dafc,43,7342
dgab,43,8642
dijb,43,7242
ebjh,43,2942
gbcb,43,5842
hcdj,43,4342
jjda,43,1342
bgad,44,7343
caee,44,343
cbha,44,8443
cicj,44,1143
efab,44,3843
ehge,44,4143
ehjb,44,5343
hagi,44,43
bbfd,45,6244
bfcc,45,44
dfif,45,4944
djib,45,1444
ebhj,45,7744
edbc,45,6844
gbad,45,4144
gdhf,45,7544
giah,45,5244
jbgf,45,5544
jdef,45,6044
acbh,46,6445
bdbf,46,9345
cagc,46,5545
cfig,46,4045
dajj,46,3745
dgie,46,5945
eeac,46,1145
fghd,46,2945
gfeg,46,3745
hcie,46,1045
hfja,46,5645
hhcf,46,845
jaei,46,8145
jdgd,46,845
jfed,46,8445
jhfa,46,3545
bccf,47,2146
cafd,47,8346
eace,47,946
fjbg,47,8746
fjed,47,146
gjbf,47,246
jhhj,47,9146
ahcb,48,7147
cjci,48,5047
dabg,48,2647
eaag,48,4547
feei,48,2547
fjde,48,2847
hjii,48,7847
ibie,48,2247
jiea,48,847
afhj,49,7048
bhfi,49,2148
bjaa,49,1948
cdaf,49,8748
cghg,49,8948
chba,49,5948
dbec,49,5148
edcb,49,1448
egid,49,6248
haig,49,6148
hgbh,49,5648
hidd,49,9448
jbfg,49,1548
jdaj,49,7348
eibi,50,6549
eigd,50,6749
jddg,50,1349
ahjf,51,9450
bigg,51,1450
cfda,51,8350
degi,51,9250
jgdd,51,350
acia,52,1451
ajie,52,7151
beii,52,651
biei,52,1451
bijd,52,51
cgac,52,6951
gabd,52,8851
hbca,52,5251
hgia,52,251
hhgb,52,1251
cadf,53,8752
cgbb,53,852
cjeg,53,4652
fjcf,53,4852
fjgb,53,6552
ggef,53,8452
jaab,53,7552
jfha,53,7152
jhdc,53,4652
behj,54,8753
bjcj,54,7453
bjgf,54,9153
cdcd,54,4453
edda,54,353
jigj,54,5053
jiih,54,8253
badg,55,1154
bfjg,55,7754
chfh,55,354
fbjg,55,3554
fcjf,55,4054
gahi,55,5954
iche,55,8554
idic,55,7254
igha,55,4454
iicd,55,4854
jeai,55,5654
jfah,55,2754
jgag,55,7954
abef,56,1855
afeb,56,8255
bcha,56,3655
bdec,56,3555
ejfd,56,5755
fadc,56,6955
jhcd,56,555
biie,57,6456
cfbc,57,2356
dgdj,57,1056
eegh,57,7056
feab,57,8456
fiia,57,9456
gajg,57,7556
ifee,57,3156
aaeg,58,9257
aefb,58,4857
ahfj,58,4357
ahig,58,6957
bhej,58,2757
chdj,58,857
daah,58,9657
dcaf,58,2157
fifd,58,5257
hafj,58,6257
hiec,58,6257
ifbh,58,7457
iijh,58,5057
ijcc,58,9757
jbeh,58,57
bdce,59,4758
bgbc,59,4058
dbji,59,8758
dffi,59,5258
dgei,59,1658
ehhd,59,758
ehic,59,3758
fdgh,59,8458
ficg,59,658
gadb,59,3858
gbgi,59,7858
ggch,59,1058
jfjj,59,458
aedd,60,6459
aiej,60,4959
ajba,60,4659
bcfc,60,3959
cjic,60,6159
dghf,60,3359
gfhd,60,8259
hbbb,60,6159
idci,60,9159
jeia,60,8159
agcc,61,6960
aica,61,3860
bfbd,61,4760
cedb,61,6060
efjd,61,2160
eich,61,6160
eidg,61,6460
fbae,61,7760
fdif,61,1360
iagh,61,5260
agdb,62,2961
ccij,62,5461
cecc,62,5661
cgif,62,4461
cjff,62,8461
dhjc,62,3761
ejbh,62,3961
fdje,62,8161
geaa,62,8061
hiji,62,3661
ihbf,62,1361
ajgg,63,5762
bcgb,63,8362
dade,63,5662
eefi,63,562
ffcj,63,7362
hcei,63,2962
hdhe,63,1562
iafi,63,3462
igcf,63,5662
cifg,64,1663
efdj,64,7663
faaf,64,9163
hhha,64,6563
hice,64,7463
jcdh,64,2763
bfgj,65,3564
ccce,65,1764
cgej,65,1764
dcbe,65,7764
efhf,65,864
fedj,65,2664
gbda,65,2264
hdeh,65,2864
heeg,65,1564
iged,65,7064
jbjc,65,6364
jgfb,65,3364
aage,66,365
acdf,66,2465
dccd,66,5765
eccc,66,465
fgci,66,7065
hcba,66,1665
idff,66,9565
iibe,66,3065
jjig,66,65
adah,67,566
bhac,67,6166
bjjc,67,9966
dbag,67,9766
eaij,67,2566
gcgh,67,1266
iiaf,67,1866
jicc,67,2266
baib,68,7567
baja,68,1767
cahb,68,8367
djfe,68,9767
fgic,68,6267
hdid,68,8867
ifhb,68,4367
ihdd,68,8967
jgce,68,7867
adfc,69,9068
bdij,69,7568
cfad,69,2468
cjbj,69,4468
dbce,69,2168
dcii,69,5368
deig,69,6868
gefg,69,6168
jahf,69,7568
jfgb,69,3868
bbia,70,7569
ccag,70,8969
debc,70,8069
ecae,70,4869
efie,70,9069
fdej,70,5469
fgbj,70,5469
gbbc,70,5169
gjce,70,8669
hacb,70,3469
iaac,70,6569
iech,70,8069
jhbe,70,9969
bahc,71,5470
ceih,71,9870
daha,71,3970
dhhe,71,2470
eadd,71,3270
ecjg,71,4470
ffid,71,8970
gghc,71,4170
gide,71,4770
hada,71,1570
hbje,71,3270
hdjc,71,4270
hfhc,71,7470
ifai,71,7370
jcci,71,3070
jecg,71,2770
caai,72,3371
caia,72,1571
daed,72,4071
gbjf,72,771
hbfi,72,1571
hfef,72,9571
hfib,72,5471
hiij,72,2671
iedg,72,5371
bbai,73,2972
bhje,73,8372
dbfb,73,972
dfej,73,8272
fcbc,73,4872
gggd,73,2072
ggja,73,672
hghb,73,3272
ajei,74,8273
bjeh,74,8873
cacg,74,7673
eihc,74,4073
fabe,74,8173
facd,74,2473
ghai,74,4473
hcab,74,1773
hjaf,74,7573
jdhc,74,4873
aded,75,8474
eheg,75,1574
fcig,75,8274
fgeg,75,2374
ghgc,75,9074
hffe,75,6974
jadj,75,6974
bcjj,76,3775
eghe,76,7575
ffdi,76,75
hhde,76,1775
hjjh,76,8875
ijdb,76,1075
cbed,77,476
cjjb,77,1376
dfbb,77,2376
edfj,77,2176
edhh,77,5776
fccb,77,9776
fhja,77,676
gaih,77,9376
gbfj,77,1376
hhfc,77,5176
adcf,78,5077
aihg,78,6477
cdbe,78,8777
dcjh,78,7077
ddae,78,2077
dhgf,78,977
egfg,78,7977
fbhi,78,1077
ijae,78,9677
aaci,79,4278
bhca,79,478
chjd,79,1678
dggg,79,8478
djch,79,6778
ebcd,79,6378
eehg,79,3978
fiai,79,5578
gbhh,79,9478
hddi,79,6278
abaj,80,5179
afii,80,9479
ciaa,80,1179
ejia,80,4279
faii,80,5979
fgge,80,6279
hfdg,80,9579
icaa,80,1179
jbaa,80,6079
jdbi,80,4579
jgij,80,2079
acfd,81,5280
bdga,81,980
ciid,81,1980
fcfj,81,4680
fdhg,81,7680
fibh,81,1380
gchg,81,1980
ibei,81,480
ggdg,82,7381
hdgf,82,2081
acgc,83,3082
bbcg,83,4482
ccga,83,3682
cddc,83,8682
dbbf,83,6682
dgba,83,1782
fjah,83,882
ihce,83,7582
aajb,84,4983
abib,84,2383
achb,84,8883
bcde,84,383
cfgi,84,9283
ecea,84,5583
ejdf,84,3683
heic,84,8283
igfc,84,1083
babi,85,4284
bhgh,85,5184
dcdc,85,7784
eebb,85,1584
hdaa,85,5284
jcff,85,1284
cbah,86,2585
dhcj,86,2685
dhfg,86,185
ebdc,86,8185
idbj,86,485
affa,87,9086
cffj,87,1886
djhc,87,8586
fahj,87,2686
fbcc,87,9386
hbgh,87,5986
iaej,87,8986
ieib,87,1086
jfde,87,3986
ceea,88,387
dbga,88,1287
fhdg,88,8087
gdgg,88,1087
hifb,88,1087
ibfh,88,387
icgf,88,2587
igbg,88,5787
bach,89,3888
cdeb,89,6588
cfcb,89,3588
hfgd,89,288
icdi,89,1288
agae,90,5289
cbde,90,9489
cihe,90,3789
dagb,90,9689
ebii,90,2789
eiib,90,9889
jebh,90,189
bfea,91,5390
bjdi,91,7990
cehi,91,790
dbdd,91,5490
fefh,91,4790
fgjb,91,9290
gfci,91,6690
hejb,91,9090
hjfa,91,3890
iaje,91,8590
ideg,91,2190
jhii,91,9690
afbe,92,9391
afjh,92,4491
bejh,92,6791
bgig,92,6091
faeb,92,7191
fffg,92,1691
gfff,92,7691
iihj,92,2491
jbhe,92,7591
abfe,93,3592
acee,93,6192
cdjh,93,4192
gcca,93,7392
hjbe,93,6392
ijgj,93,4692
jeee,93,2692
adbg,94,1293
adde,94,9993
aiif,94,5693
ccji,94,4693
ddbd,94,7693
fgff,94,193
gacc,94,8293
hgee,94,6893
hjcd,94,9993
ibba,94,2293
ibjd,94,5693
igde,94,8893
ijea,94,7493
ajjd,95,9294
iabb,95,4694
idhd,95,2694
cjhd,96,1195
eafb,96,9495
gejc,96,2295
hjdc,96,5595
jehb,96,7995
bhif,97,996
biab,97,1596
dfhg,97,2496
edad,97,7496
edgi,97,2996
fdca,97,7996
ffgf,97,396
jagg,97,7596
jbcj,97,96
jefd,97,2096
jfbg,97,9296
ddcc,98,6397
eeje,98,2497
eggf,98,8797
fchh,98,9197
fihb,98,6397
fjfc,98,2897
hcfh,98,3997
hdcj,98,6097
jiae,98,7897
jihi,98,2497
ajfh,99,6598
bgcb,99,3898
chei,99,3798
djaj,99,5998
gjdd,99,3598
igah,99,5498
ihag,99,998
ihij,99,2698
jbdi,99,9998
jdch,99,5598
baef,100,5699
bgfj,100,6099
ejee,100,7999
gcac,100,4999
gegf,100,4999
jijg,100,6099
jjcb,100,3399
aifj,1,8700
ccfc,1,6300
ceeb,1,3000
fdgi,1,2600
gfgf,1,8500
haae,1,5800
hdjd,1,9300
hied,1,700
ighb,1,7700
jhji,1,8000
aghj,2,2901
aijf,2,7601
bcee,2,3701
beag,2,1601
cccf,2,4201
cebe,2,2801
degj,2,1401
edgj,2,2801
ehjc,2,3301
jdbj,2,301
agfa,3,802
bfaf,3,6602
chje,3,8702
fjhb,3,9002
ggjb,3,9002
hajg,3,902
adee,4,3603
chfi,4,8203
dcdd,4,7003
ffie,4,2103
fhjb,4,703
ghhc,4,6903
hdba,4,3803
igcg,4,8403
ihed,4,6703
jhag,4,6803
bdbg,5,3904
bhhh,5,2204
cbcg,5,8004
cjhe,5,1104
dbed,5,8504
ejef,5,1904
gejd,5,504
ibgh,5,9304
jfdf,5,3204
cejh,6,605
eddb,6,5105
fefi,6,4405
hejc,6,9905
hifc,6,5605
hjij,6,9705
iiij,6,4505
ijaf,6,2505
aahe,7,1006
bbdg,7,1906
bfdc,7,3506
difg,7,3606
ecjh,7,1906
faij,7,7206
hbgi,7,6106
hbhh,7,4206
iehd,7,206
ihde,7,9906
ijdc,7,7506
ahbd,8,2107
cdce,8,4007
edcc,8,2507
fdda,8,7007
fbii,9,608
aede,10,7209
dcga,10,4809
dfda,10,9409
eheh,10,4209
ehgf,10,2609
ejbi,10,5309
hfic,10,7909
iejb,10,8009
jgah,10,309
ahcc,11,7110
cafe,11,8510
eefj,11,3010
gdbb,11,8810
hefg,11,5210
hfjb,11,7610
hide,11,2910
hjbf,11,5510
iice,11,1310
agjh,12,4111
bbja,12,1311
cefa,12,1011
dcbf,12,4711
fjdf,12,9711
gcbc,12,7411
hdhf,12,4811
iddi,12,611
idfg,12,1711
idhe,12,311
jdic,12,111
dhei,13,1012
eaed,13,5812
eghf,13,7512
gjah,13,3112
habd,13,9012
icdj,13,3912
jeib,13,7312
jfee,13,6312
bajb,14,6013
cagd,14,2613
cdag,14,3413
dgif,14,9113
djjb,14,3113
fcih,14,2513
gaaf,14,2613
gccb,14,3313
hfeg,14,6713
hhdf,14,6013
iiga,14,8813
abbj,15,6714
ahgj,15,8914
bbfe,15,4514
fggf,15,7914
gghd,15,2514
ghbi,15,1614
hehe,15,314
jaif,15,5514
afga,16,6015
bdde,16,315
cfgj,16,4815
decc,16,1215
eabg,16,6115
eagb,16,3915
hgbi,16,6615
jafi,16,615
aecf,17,1216
aiig,17,16
ajbb,17,416
befb,17,7016
faec,17,2716
gcad,17,3216
gcjf,17,616
gfid,17,316
ghaj,17,4516
jaej,17,1016
biac,18,3917
cifh,18,3017
djic,18,5917
ehfg,18,6517
fcae,18,5617
gacd,18,1617
gifd,18,7017
iahh,18,7217
idcj,18,517
ideh,18,4917
igai,18,7217
igfd,18,5517
bhbc,19,5818
dhjd,19,6618
digf,19,9418
djhd,19,1918
ebij,19,1518
gbbd,19,718
iaad,19,2418
aejj,20,6519
bggj,20,5519
cfae,20,7019
cfih,20,4819
ecaf,20,9019
fbaf,20,3019
feac,20,19
gdhg,20,7719
ifch,20,2419
jgde,20,9419
ajif,21,9920
fich,21,320
iagi,21,5120
abge,22,9821
aida,22,721
bcdf,22,721
bhjf,22,8521
bjfh,22,4321
djge,22,1221
heaa,22,6421
jhdd,22,9921
jidc,22,9121
jijh,22,5521
bhig,23,7322
chhg,23,4822
cjid,23,2022
dffj,23,7622
gdac,23,622
igee,23,5122
jbdj,23,2022
jfgc,23,8422
abeg,24,1523
bahd,24,8223
dafd,24,5923
dbfc,24,6323
deea,24,5923
diaa,24,6923
ebce,24,8823
ebdd,24,7423
gbae,24,1623
idgf,24,3523
iffe,24,6823
igbh,24,2623
cdij,25,5824
chbb,25,7724
dcag,25,9124
dhhf,25,2424
dijc,25,5924
effi,25,9824
feej,25,3624
jgcf,25,6624
jgha,25,7924
jhij,25,3824
jjcc,25,8124
afce,26,9525
afji,26,4925
ahdb,26,8225
cced,26,4725
heid,26,7125
hjga,26,4225
iege,26,1525
jjjg,26,425
adcg,27,3026
bbhc,27,8626
bfjh,27,1426
bgjg,27,2226
bjei,27,5326
cgjf,27,1526
cjcj,27,4026
dahb,27,5426
ddhj,27,9626
ddii,27,3726
edbd,27,2526
gdfi,27,426
ibej,27,2326
ahhi,28,8427
bbef,28,6827
eaah,28,3027
eade,28,127
ecii,28,2527
ibif,28,427
adhb,29,7928
afij,29,4228
bbch,29,8528
bccg,29,1428
dfhh,29,28
djdh,29,328
eead,29,1328
efje,29,428
fccc,29,6628
fhdh,29,7928
fife,29,5428
fjia,29,5528
ihah,29,3028
jbgg,29,2428
jcjc,29,9128
jicd,29,4428
bghi,30,6929
cgig,30,2529
chgh,30,929
ecfa,30,5229
echj,30,7029
fihc,30,3829
gdca,30,7829
gigc,30,4029
icab,30,4129
aaid,31,8830
cddd,31,6330
cjjc,31,5630
face,31,1630
feif,31,6430
hchg,31,930
iggc,31,3430
jaca,31,8730
jech,31,4630
bffa,32,8531
bgea,32,8731
dcij,32,6431
djci,32,4831
djff,32,5731
fjbh,32,7931
gjbg,32,3631
hdie,32,1431
igdf,32,631
jaac,32,5431
bcfd,33,4032
dbbg,33,5532
faag,33,7132
fabf,33,5032
fhge,33,3632
gbjg,33,332
ghgd,33,9332
hhcg,33,5132
ijii,33,9132
jaje,33,2832
jhec,33,9932
acbi,34,9333
aefc,34,7233
baic,34,9533
cabi,34,7733
cbfd,34,233
ejaj,34,33
fgjc,34,4433
fjai,34,8933
icfh,34,1133
idaa,34,4433
ihcf,34,2633
jcgf,34,8133
acgd,35,6634
adbh,35,8734
agaf,35,8634
ajfi,35,9634
cdbf,35,4034
ceaf,35,9634
ehdi,35,3934
fcbd,35,8834
fhic,35,2034
gcig,35,534
gfeh,35,9534
ggic,35,9634
hfbj,35,8634
hggd,35,7134
abci,36,8735
bfeb,36,2435
biej,36,5735
dbah,36,4535
egab,36,9935
jcfg,36,9635
jcid,36,5535
jdge,36,4535
aagf,37,6736
afbf,37,6336
cgda,37,2436
dbjj,37,5736
dfcb,37,8636
dfig,37,1236
didi,37,5336
ebec,37,8136
egba,37,3236
fbjh,37,4436
iafj,37,4636
jbhf,37,1936
jcdi,37,4136
jeja,37,4536
jhce,37,136
jhga,37,136
jjgj,37,1536
aeha,38,9937
aibc,38,6837
dagc,38,1437
dghg,38,8037
eebc,38,5337
hjce,38,137
